# This is test data for simulation
# 
# Author: Steffen Vogel <steffen.vogel@rwth-aachen.de>
#
# S2SS signal params: type=mixed, values=5, rate=20000.000000, limit=5000, amplitude=4.000000, freq=2000.000000
# sec.nsec(seq)       		data[]

# Available simulation commands:
# !init			initialize GTFPGA
# !deinit		deinitialize GTFPGA
# !pause [clks]		wait for [clks] cycles of Clk100M
# !start		start sending data
# !stop			stop sending data

!init
!start
1461139749.241749976(2728)	-0.062198	-3.776540	4.000000	0.855200	-0.146161
1461139749.241800085(2729)	-0.087109	-2.275943	4.000000	2.458688	-0.133101
1461139749.241850016(2730)	-0.083764	0.088711	-4.000000	3.943520	-0.154246
1461139749.241899986(2731)	-0.106095	2.421132	-4.000000	2.344480	-0.112596
1461139749.241949957(2732)	-0.111753	3.829849	-4.000000	0.745408	-0.178401
1461139749.241999940(2733)	-0.101245	3.777136	-4.000000	-0.854048	-0.186014
1461139749.242049926(2734)	-0.073980	2.282510	-4.000000	-2.453600	-0.220988
1461139749.242099928(2735)	-0.069058	-0.084289	4.000000	-3.946336	-0.233136
1461139749.242149967(2736)	-0.052965	-2.420371	4.000000	-2.345088	-0.231745
1461139749.242199802(2737)	-0.028993	-3.827594	4.000000	-0.750368	-0.248399
1461139749.242250118(2738)	0.001661	-3.774182	4.000000	0.859744	-0.218665
1461139749.242300045(2739)	0.009919	-2.277596	4.000000	2.457408	-0.230645
1461139749.242349975(2740)	0.017870	0.086651	-4.000000	3.944832	-0.220643
1461139749.242399945(2741)	-0.006304	2.419491	-4.000000	2.345792	-0.235955
1461139749.242449997(2742)	0.032077	3.830429	-4.000000	0.744128	-0.247882
1461139749.242499924(2743)	0.040281	3.777401	-4.000000	-0.853536	-0.184440
1461139749.242549914(2744)	0.045925	2.283006	-4.000000	-2.453216	-0.197010
1461139749.242600093(2745)	0.058336	-0.092581	4.000000	-3.941056	-0.201395
1461139749.242649976(2746)	0.051847	-2.420731	4.000000	-2.344800	-0.194404
1461139749.242700022(2747)	0.056784	-3.830791	4.000000	-0.743328	-0.198194
1461139749.242750006(2748)	0.057170	-3.776043	4.000000	0.856160	-0.192835
1461139749.242800026(2749)	0.065296	-2.278381	4.000000	2.456800	-0.202846
1461139749.242849989(2750)	0.112672	0.087354	-4.000000	3.944384	-0.187572
1461139749.242899999(2751)	0.076869	2.421652	-4.000000	2.344064	-0.195533
1461139749.242949922(2752)	0.077272	3.829341	-4.000000	0.746528	-0.211093
1461139749.242999976(2753)	0.061375	3.776540	-4.000000	-0.855200	-0.189890
1461139749.243049965(2754)	0.047507	2.280900	-4.000000	-2.454848	-0.222381
1461139749.243099924(2755)	0.031935	-0.084088	4.000000	-3.946464	-0.263270
1461139749.243150010(2756)	0.024884	-2.422092	4.000000	-2.343712	-0.278729
1461139749.243199917(2757)	0.033627	-3.829268	4.000000	-0.746688	-0.269211
1461139749.243250044(2758)	0.076268	-3.775412	4.000000	0.857376	-0.272820
1461139749.243300078(2759)	0.091003	-2.276232	4.000000	2.458464	-0.270000
1461139749.243350043(2760)	0.080378	0.090068	-4.000000	3.942656	-0.236959
1461139749.243400010(2761)	0.043820	2.422092	-4.000000	2.343712	-0.248118
1461139749.243450021(2762)	0.035300	3.830776	-4.000000	0.743360	-0.228297
1461139749.243499998(2763)	0.031221	3.776175	-4.000000	-0.855904	-0.249858
1461139749.243550072(2764)	0.050217	2.276480	-4.000000	-2.458272	-0.274255
1461139749.243600003(2765)	0.049011	-0.088058	4.000000	-3.943936	-0.300930
1461139749.243649957(2766)	0.037314	-2.419971	4.000000	-2.345408	-0.277626
1461139749.243699984(2767)	0.022849	-3.830240	4.000000	-0.744544	-0.281625
1461139749.243750117(2768)	0.003362	-3.774199	4.000000	0.859712	-0.286363
1461139749.243799994(2769)	0.003527	-2.279702	4.000000	2.455776	-0.270458
1461139749.243849997(2770)	-0.006279	0.087756	-4.000000	3.944128	-0.283160
1461139749.243899986(2771)	-0.012413	2.421132	-4.000000	2.344480	-0.306786
1461139749.243949996(2772)	0.004352	3.830414	-4.000000	0.744160	-0.323876
1461139749.244000023(2773)	-0.006511	3.775761	-4.000000	-0.856704	-0.339463
1461139749.244049942(2774)	0.001165	2.281850	-4.000000	-2.454112	-0.338170
1461139749.244099992(2775)	0.021846	-0.087505	4.000000	-3.944288	-0.369514
1461139749.244150008(2776)	0.019955	-2.422012	4.000000	-2.343776	-0.380734
1461139749.244199901(2777)	-0.001043	-3.829036	4.000000	-0.747200	-0.428578
1461139749.244250040(2778)	0.034521	-3.775479	4.000000	0.857248	-0.417333
1461139749.244300077(2779)	0.031778	-2.276273	4.000000	2.458432	-0.423876
1461139749.244350058(2780)	0.016879	0.090822	-4.000000	3.942176	-0.449553
1461139749.244399986(2781)	0.042824	2.421132	-4.000000	2.344480	-0.454741
1461139749.244449984(2782)	0.046265	3.830240	-4.000000	0.744544	-0.443555
1461139749.244499936(2783)	0.047530	3.777202	-4.000000	-0.853920	-0.444877
1461139749.244550091(2784)	0.028258	2.275694	-4.000000	-2.458880	-0.466440
1461139749.244599977(2785)	0.078966	-0.086751	4.000000	-3.944768	-0.426747
1461139749.244649973(2786)	0.048532	-2.420611	4.000000	-2.344896	-0.426290
1461139749.244700031(2787)	0.074010	-3.830921	4.000000	-0.743040	-0.424258
1461139749.244749933(2788)	0.087557	-3.777252	4.000000	0.853824	-0.431588
1461139749.244800031(2789)	0.068263	-2.278174	4.000000	2.456960	-0.393563
1461139749.244849956(2790)	0.071098	0.085696	-4.000000	3.945440	-0.359495
1461139749.244899968(2791)	0.078649	2.420411	-4.000000	2.345056	-0.345057
1461139749.244950015(2792)	0.084075	3.830689	-4.000000	0.743552	-0.344915
1461139749.244999959(2793)	0.054450	3.776822	-4.000000	-0.854656	-0.325111
1461139749.245049933(2794)	0.051063	2.282221	-4.000000	-2.453824	-0.349093
1461139749.245099947(2795)	0.072899	-0.085244	4.000000	-3.945728	-0.364163
1461139749.245150104(2796)	0.124091	-2.425850	4.000000	-2.340704	-0.367991
1461139749.245199839(2797)	0.130094	-3.828133	4.000000	-0.749184	-0.385622
1461139749.245250246(2798)	0.104853	-3.772046	4.000000	0.863840	-0.388585
1461139749.245299953(2799)	0.107608	-2.281396	4.000000	2.454464	-0.397160
1461139749.245350015(2800)	0.137201	0.088661	-4.000000	3.943552	-0.386908
1461139749.245399910(2801)	0.105864	2.418089	-4.000000	2.346912	-0.384073
1461139749.245450099(2802)	0.102093	3.831903	-4.000000	0.740864	-0.368520
1461139749.245500025(2803)	0.092342	3.775728	-4.000000	-0.856768	-0.333583
1461139749.245549972(2804)	0.094301	2.280611	-4.000000	-2.455072	-0.314207
1461139749.245599970(2805)	0.109356	-0.086400	4.000000	-3.944992	-0.322185
1461139749.245650007(2806)	0.105358	-2.421972	4.000000	-2.343808	-0.327552
1461139749.245699984(2807)	0.095456	-3.830240	4.000000	-0.744544	-0.303871
1461139749.245750032(2808)	0.145217	-3.775612	4.000000	0.856992	-0.310212
1461139749.245799995(2809)	0.158099	-2.279661	4.000000	2.455808	-0.306661
1461139749.245850021(2810)	0.183703	0.088963	-4.000000	3.943360	-0.301812
1461139749.245899996(2811)	0.178808	2.421532	-4.000000	2.344160	-0.303008
1461139749.245949921(2812)	0.182167	3.829326	-4.000000	0.746560	-0.283366
1461139749.246000076(2813)	0.209288	3.774881	-4.000000	-0.858400	-0.276771
1461139749.246049965(2814)	0.234602	2.280900	-4.000000	-2.454848	-0.299905
1461139749.246099934(2815)	0.198761	-0.084591	4.000000	-3.946144	-0.253210
1461139749.246149934(2816)	0.221360	-2.419050	4.000000	-2.346144	-0.225609
1461139749.246199838(2817)	0.218585	-3.828119	4.000000	-0.749216	-0.259539
1461139749.246250026(2818)	0.219835	-3.775711	4.000000	0.856800	-0.312135
1461139749.246300017(2819)	0.235316	-2.278753	4.000000	2.456512	-0.319379
1461139749.246349916(2820)	0.241851	0.083686	-4.000000	3.946720	-0.317787
1461139749.246399952(2821)	0.228133	2.419771	-4.000000	2.345568	-0.288190
1461139749.246450028(2822)	0.246499	3.830877	-4.000000	0.743136	-0.318553
1461139749.246499933(2823)	0.261599	3.777252	-4.000000	-0.853824	-0.321538
1461139749.246550055(2824)	0.280788	2.277182	-4.000000	-2.457728	-0.316461
1461139749.246599951(2825)	0.305186	-0.085445	4.000000	-3.945600	-0.331510
1461139749.246649916(2826)	0.284006	-2.418330	4.000000	-2.346720	-0.337626
1461139749.246699940(2827)	0.231158	-3.829602	4.000000	-0.745952	-0.338933
1461139749.246749975(2828)	0.224846	-3.776557	4.000000	0.855168	-0.329727
1461139749.246799933(2829)	0.264168	-2.282221	4.000000	2.453824	-0.290631
1461139749.246850006(2830)	0.285039	0.088209	-4.000000	3.943840	-0.287848
1461139749.246900075(2831)	0.299814	2.424691	-4.000000	2.341632	-0.282418
1461139749.246950069(2832)	0.303453	3.831470	-4.000000	0.741824	-0.319792
1461139749.246999926(2833)	0.284861	3.777368	-4.000000	-0.853600	-0.289529
1461139749.247049962(2834)	0.280397	2.281024	-4.000000	-2.454752	-0.269697
1461139749.247100043(2835)	0.290377	-0.090068	4.000000	-3.942656	-0.281703
1461139749.247149982(2836)	0.298158	-2.420971	4.000000	-2.344608	-0.312005
1461139749.247199922(2837)	0.312509	-3.829341	4.000000	-0.746528	-0.294886
1461139749.247249987(2838)	0.328112	-3.776358	4.000000	0.855552	-0.289187
1461139749.247300099(2839)	0.336283	-2.275364	4.000000	2.459136	-0.302960
1461139749.247350002(2840)	0.340182	0.088008	-4.000000	3.943968	-0.337773
1461139749.247399922(2841)	0.373096	2.418570	-4.000000	2.346528	-0.355269
1461139749.247449954(2842)	0.397876	3.829805	-4.000000	0.745504	-0.348499
1461139749.247500070(2843)	0.389976	3.774980	-4.000000	-0.858208	-0.351314
1461139749.247550014(2844)	0.409850	2.278876	-4.000000	-2.456416	-0.354949
1461139749.247600024(2845)	0.408450	-0.089113	4.000000	-3.943264	-0.364198
1461139749.247650016(2846)	0.398941	-2.422332	4.000000	-2.343520	-0.347228
1461139749.247699938(2847)	0.382217	-3.829573	4.000000	-0.746016	-0.319519
1461139749.247749996(2848)	0.385051	-3.776209	4.000000	0.855840	-0.337785
1461139749.247799971(2849)	0.389351	-2.280652	4.000000	2.455040	-0.400307
1461139749.247850053(2850)	0.403691	0.090571	-4.000000	3.942336	-0.416659
1461139749.247900009(2851)	0.416110	2.422052	-4.000000	2.343744	-0.447950
1461139749.247949952(2852)	0.414435	3.829777	-4.000000	0.745568	-0.483739
1461139749.248000007(2853)	0.436269	3.776026	-4.000000	-0.856192	-0.507914
1461139749.248050042(2854)	0.449956	2.277719	-4.000000	-2.457312	-0.499554
1461139749.248099953(2855)	0.465466	-0.085545	4.000000	-3.945536	-0.473979
1461139749.248150106(2856)	0.447985	-2.425930	4.000000	-2.340640	-0.464869
1461139749.248199863(2857)	0.467908	-3.828483	4.000000	-0.748416	-0.460570
1461139749.248250038(2858)	0.479565	-3.775512	4.000000	0.857184	-0.477843
1461139749.248299951(2859)	0.456254	-2.281478	4.000000	2.454400	-0.439612
1461139749.248349994(2860)	0.423252	0.087606	-4.000000	3.944224	-0.448085
1461139749.248399992(2861)	0.441301	2.421371	-4.000000	2.344288	-0.464879
1461139749.248449974(2862)	0.444595	3.830096	-4.000000	0.744864	-0.464318
1461139749.248499967(2863)	0.414436	3.776689	-4.000000	-0.854912	-0.465125
1461139749.248550038(2864)	0.442775	2.277885	-4.000000	-2.457184	-0.447632
1461139749.248600000(2865)	0.430147	-0.087907	4.000000	-3.944032	-0.461739
1461139749.248650099(2866)	0.431427	-2.425650	4.000000	-2.340864	-0.430457
1461139749.248700016(2867)	0.439356	-3.830704	4.000000	-0.743520	-0.451557
1461139749.248749959(2868)	0.440997	-3.776822	4.000000	0.854656	-0.421205
1461139749.248799925(2869)	0.463108	-2.282552	4.000000	2.453568	-0.428207
1461139749.248849984(2870)	0.422026	0.087103	-4.000000	3.944544	-0.412246
1461139749.248900065(2871)	0.429424	2.424291	-4.000000	2.341952	-0.384359
1461139749.248950022(2872)	0.422712	3.830791	-4.000000	0.743328	-0.377286
1461139749.248999935(2873)	0.413657	3.777219	-4.000000	-0.853888	-0.383108
1461139749.249049989(2874)	0.428081	2.279909	-4.000000	-2.455616	-0.393577
1461139749.249099966(2875)	0.432967	-0.086199	4.000000	-3.945120	-0.373529
1461139749.249149965(2876)	0.412739	-2.420291	4.000000	-2.345152	-0.387806
1461139749.249199896(2877)	0.417655	-3.828963	4.000000	-0.747360	-0.449631
1461139749.249250124(2878)	0.421007	-3.774082	4.000000	0.859936	-0.502041
1461139749.249299981(2879)	0.403020	-2.280239	4.000000	2.455360	-0.491109
1461139749.249349964(2880)	0.418889	0.086098	-4.000000	3.945184	-0.453873
1461139749.249400007(2881)	0.424856	2.421972	-4.000000	2.343808	-0.450362
1461139749.249449904(2882)	0.425318	3.829079	-4.000000	0.747104	-0.473784
1461139749.249499943(2883)	0.456442	3.777086	-4.000000	-0.854144	-0.452846
1461139749.249549997(2884)	0.441187	2.279579	-4.000000	-2.455872	-0.422078
1461139749.249599967(2885)	0.455992	-0.086249	4.000000	-3.945088	-0.441055
1461139749.249650022(2886)	0.488183	-2.422572	4.000000	-2.343328	-0.410928
1461139749.249699954(2887)	0.494474	-3.829805	4.000000	-0.745504	-0.427114
1461139749.249749984(2888)	0.488170	-3.776408	4.000000	0.855456	-0.432337
1461139749.249799948(2889)	0.495647	-2.281602	4.000000	2.454304	-0.427182
1461139749.249849984(2890)	0.505539	0.087103	-4.000000	3.944544	-0.405461
1461139749.249899989(2891)	0.513551	2.421252	-4.000000	2.344384	-0.425366
1461139749.249950004(2892)	0.538521	3.830530	-4.000000	0.743904	-0.438624
1461139749.250000060(2893)	0.529248	3.775146	-4.000000	-0.857888	-0.438975
1461139749.250050141(2894)	0.550312	2.273627	-4.000000	-2.460480	-0.425686
1461139749.250100011(2895)	0.525247	-0.088460	4.000000	-3.943680	-0.434294
1461139749.250150032(2896)	0.515629	-2.422972	4.000000	-2.343008	-0.419037
1461139749.250199913(2897)	0.517341	-3.829210	4.000000	-0.746816	-0.456723
1461139749.250250033(2898)	0.536576	-3.775595	4.000000	0.857024	-0.449158
1461139749.250299997(2899)	0.535849	-2.279579	4.000000	2.455872	-0.425921
1461139749.250350002(2900)	0.546581	0.088008	-4.000000	3.943968	-0.428807
1461139749.250399934(2901)	0.562068	2.419050	-4.000000	2.346144	-0.457002
1461139749.250450031(2902)	0.518072	3.830921	-4.000000	0.743040	-0.448653
1461139749.250500018(2903)	0.506882	3.775844	-4.000000	-0.856544	-0.426628
1461139749.250549974(2904)	0.489671	2.280529	-4.000000	-2.455136	-0.436196
1461139749.250599935(2905)	0.497948	-0.084641	4.000000	-3.946112	-0.453876
1461139749.250649936(2906)	0.486884	-2.419130	4.000000	-2.346080	-0.483623
1461139749.250699967(2907)	0.479326	-3.829994	4.000000	-0.745088	-0.490103
1461139749.250749901(2908)	0.490052	-3.777781	4.000000	0.852800	-0.494123
1461139749.250799970(2909)	0.498578	-2.280694	4.000000	2.455008	-0.521422
1461139749.250849941(2910)	0.498791	0.084942	-4.000000	3.945920	-0.532927
1461139749.250899937(2911)	0.512005	2.419170	-4.000000	2.346048	-0.526731
1461139749.250950002(2912)	0.465650	3.830501	-4.000000	0.743968	-0.518293
1461139749.250999960(2913)	0.494952	3.776805	-4.000000	-0.854688	-0.531099
1461139749.251049995(2914)	0.517254	2.279661	-4.000000	-2.455808	-0.540001
1461139749.251100050(2915)	0.504069	-0.090420	4.000000	-3.942432	-0.551255
1461139749.251150022(2916)	0.525495	-2.422572	4.000000	-2.343328	-0.581698
1461139749.251199883(2917)	0.482759	-3.828774	4.000000	-0.747776	-0.551826
1461139749.251250060(2918)	0.491446	-3.775146	4.000000	0.857888	-0.540405
1461139749.251299941(2919)	0.479953	-2.281891	4.000000	2.454080	-0.547100
1461139749.251350087(2920)	0.466009	0.092279	-4.000000	3.941248	-0.529607
1461139749.251399963(2921)	0.476680	2.420211	-4.000000	2.345216	-0.487524
1461139749.251449980(2922)	0.437540	3.830182	-4.000000	0.744672	-0.488725
1461139749.251499970(2923)	0.412495	3.776639	-4.000000	-0.855008	-0.520106
1461139749.251549958(2924)	0.418391	2.281189	-4.000000	-2.454624	-0.539219
1461139749.251600007(2925)	0.450831	-0.088259	4.000000	-3.943808	-0.534079
1461139749.251650011(2926)	0.441877	-2.422132	4.000000	-2.343680	-0.534925
1461139749.251699991(2927)	0.447071	-3.830342	4.000000	-0.744320	-0.512592
1461139749.251749961(2928)	0.459916	-3.776789	4.000000	0.854720	-0.502098
1461139749.251800027(2929)	0.443545	-2.278339	4.000000	2.456832	-0.504169
1461139749.251850031(2930)	0.425256	0.089465	-4.000000	3.943040	-0.503869
1461139749.251899997(2931)	0.427773	2.421571	-4.000000	2.344128	-0.472231
1461139749.251949978(2932)	0.453907	3.830153	-4.000000	0.744736	-0.440524
1461139749.251999957(2933)	0.442320	3.776855	-4.000000	-0.854592	-0.440514
1461139749.252049949(2934)	0.439452	2.281561	-4.000000	-2.454336	-0.479948
1461139749.252100024(2935)	0.449007	-0.089113	4.000000	-3.943264	-0.477987
1461139749.252149986(2936)	0.454193	-2.421132	4.000000	-2.344480	-0.521149
1461139749.252199849(2937)	0.449694	-3.828279	4.000000	-0.748864	-0.483662
1461139749.252250055(2938)	0.490900	-3.775230	4.000000	0.857728	-0.483111
1461139749.252299985(2939)	0.477363	-2.280074	4.000000	2.455488	-0.492856
1461139749.252349987(2940)	0.470121	0.087254	-4.000000	3.944448	-0.493846
1461139749.252399977(2941)	0.466667	2.420771	-4.000000	2.344768	-0.513413
1461139749.252450035(2942)	0.479971	3.830978	-4.000000	0.742912	-0.515478
1461139749.252499952(2943)	0.501025	3.776937	-4.000000	-0.854432	-0.517589
1461139749.252549962(2944)	0.472761	2.281024	-4.000000	-2.454752	-0.518823
1461139749.252599971(2945)	0.466230	-0.086450	4.000000	-3.944960	-0.523075
1461139749.252649962(2946)	0.470488	-2.420171	4.000000	-2.345248	-0.522350
1461139749.252699979(2947)	0.477997	-3.830168	4.000000	-0.744704	-0.556608
1461139749.252749936(2948)	0.527292	-3.777202	4.000000	0.853920	-0.551482
1461139749.252800060(2949)	0.533170	-2.276976	4.000000	2.457888	-0.546234
1461139749.252849988(2950)	0.509045	0.087304	-4.000000	3.944416	-0.562786
1461139749.252899993(2951)	0.509892	2.421412	-4.000000	2.344256	-0.547537
1461139749.252949996(2952)	0.528024	3.830414	-4.000000	0.744160	-0.537682
1461139749.252999991(2953)	0.517994	3.776292	-4.000000	-0.855680	-0.547599
1461139749.253050010(2954)	0.530447	2.279042	-4.000000	-2.456288	-0.569329
1461139749.253099971(2955)	0.535438	-0.086450	4.000000	-3.944960	-0.585418
1461139749.253150103(2956)	0.498440	-2.425810	4.000000	-2.340736	-0.571847
1461139749.253199855(2957)	0.501383	-3.828366	4.000000	-0.748672	-0.599965
1461139749.253250011(2958)	0.508812	-3.775960	4.000000	0.856320	-0.615056
1461139749.253299969(2959)	0.511809	-2.280735	4.000000	2.454976	-0.613949
1461139749.253349979(2960)	0.549199	0.086852	-4.000000	3.944704	-0.611124
1461139749.253400187(2961)	0.556073	2.429166	-4.000000	2.338048	-0.613989
1461139749.253449932(2962)	0.552993	3.829486	-4.000000	0.746208	-0.594317
1461139749.253500007(2963)	0.572260	3.776026	-4.000000	-0.856192	-0.565912
1461139749.253550006(2964)	0.563333	2.279207	-4.000000	-2.456160	-0.576798
1461139749.253599930(2965)	0.566488	-0.084389	4.000000	-3.946272	-0.587587
1461139749.253649943(2966)	0.574404	-2.419411	4.000000	-2.345856	-0.580268
1461139749.253699981(2967)	0.541514	-3.830197	4.000000	-0.744640	-0.579055
1461139749.253749947(2968)	0.564182	-3.777020	4.000000	0.854272	-0.611222
1461139749.253799925(2969)	0.560204	-2.282552	4.000000	2.453568	-0.633330
1461139749.253849984(2970)	0.604870	0.087103	-4.000000	3.944544	-0.671879
1461139749.253900051(2971)	0.614298	2.423732	-4.000000	2.342400	-0.678816
1461139749.253949922(2972)	0.620370	3.829341	-4.000000	0.746528	-0.655395
1461139749.253999986(2973)	0.631905	3.776375	-4.000000	-0.855520	-0.661330
1461139749.254049933(2974)	0.623499	2.282221	-4.000000	-2.453824	-0.641764
1461139749.254099933(2975)	0.651623	-0.084540	4.000000	-3.946176	-0.673420
1461139749.254150027(2976)	0.654348	-2.422772	4.000000	-2.343168	-0.681115
1461139749.254199838(2977)	0.633701	-3.828119	4.000000	-0.749216	-0.699068
1461139749.254250100(2978)	0.667254	-3.774482	4.000000	0.859168	-0.701308
1461139749.254299968(2979)	0.650941	-2.280776	4.000000	2.454944	-0.744368
1461139749.254349978(2980)	0.658080	0.086802	-4.000000	3.944736	-0.780979
1461139749.254400035(2981)	0.645908	2.423092	-4.000000	2.342912	-0.769689
1461139749.254449967(2982)	0.658301	3.829994	-4.000000	0.745088	-0.781362
1461139749.254499961(2983)	0.693745	3.776789	-4.000000	-0.854720	-0.801062
1461139749.254549971(2984)	0.696244	2.280652	-4.000000	-2.455040	-0.818436
1461139749.254600017(2985)	0.698758	-0.088762	4.000000	-3.943488	-0.836952
1461139749.254649959(2986)	0.728920	-2.420051	4.000000	-2.345344	-0.878992
1461139749.254700072(2987)	0.720658	-3.831513	4.000000	-0.741728	-0.896371
1461139749.254749982(2988)	0.705519	-3.776441	4.000000	0.855392	-0.913370
1461139749.254799936(2989)	0.682117	-2.282098	4.000000	2.453920	-0.872975
1461139749.254849992(2990)	0.674719	0.087505	-4.000000	3.944288	-0.877460
1461139749.254899928(2991)	0.709220	2.418810	-4.000000	2.346336	-0.879878
1461139749.254949902(2992)	0.691406	3.829050	-4.000000	0.747168	-0.893802
1461139749.254999984(2993)	0.719039	3.776408	-4.000000	-0.855456	-0.903232
1461139749.255049938(2994)	0.705616	2.282015	-4.000000	-2.453984	-0.900734
1461139749.255100079(2995)	0.721578	-0.091877	4.000000	-3.941504	-0.871423
1461139749.255149925(2996)	0.748491	-2.418690	4.000000	-2.346432	-0.867214
1461139749.255199860(2997)	0.720747	-3.828439	4.000000	-0.748512	-0.884162
1461139749.255249980(2998)	0.727589	-3.776474	4.000000	0.855328	-0.882579
1461139749.255300029(2999)	0.728423	-2.278257	4.000000	2.456896	-0.914128
1461139749.255350026(3000)	0.732932	0.089214	-4.000000	3.943200	-0.926690
1461139749.255399951(3001)	0.721517	2.419731	-4.000000	2.345600	-0.921705
1461139749.255450006(3002)	0.720021	3.830559	-4.000000	0.743840	-0.923355
1461139749.255499948(3003)	0.722606	3.777004	-4.000000	-0.854304	-0.947794
1461139749.255550139(3004)	0.724311	2.273710	-4.000000	-2.460416	-0.972043
1461139749.255600072(3005)	0.745394	-0.091525	4.000000	-3.941728	-0.970998
1461139749.255649976(3006)	0.723451	-2.420731	4.000000	-2.344800	-0.946184
1461139749.255700021(3007)	0.710512	-3.830776	4.000000	-0.743360	-0.942812
1461139749.255749983(3008)	0.681184	-3.776424	4.000000	0.855424	-0.936363
1461139749.255799992(3009)	0.679280	-2.279785	4.000000	2.455712	-0.940020
1461139749.255849915(3010)	0.679491	0.083636	-4.000000	3.946752	-0.960373
1461139749.255899972(3011)	0.688283	2.420571	-4.000000	2.344928	-0.960539
1461139749.255949927(3012)	0.698875	3.829414	-4.000000	0.746368	-0.957510
1461139749.255999973(3013)	0.700197	3.776590	-4.000000	-0.855104	-0.966390
1461139749.256050038(3014)	0.661089	2.277885	-4.000000	-2.457184	-0.969051
1461139749.256099983(3015)	0.684816	-0.087053	4.000000	-3.944576	-0.970804
1461139749.256149989(3016)	0.687687	-2.421252	4.000000	-2.344384	-0.959923
1461139749.256199866(3017)	0.682246	-3.828526	4.000000	-0.748320	-0.982600
1461139749.256250072(3018)	0.670284	-3.774947	4.000000	0.858272	-0.940099
1461139749.256299954(3019)	0.710813	-2.281354	4.000000	2.454496	-0.933691
1461139749.256350078(3020)	0.692128	0.091827	-4.000000	3.941536	-0.916414
1461139749.256399966(3021)	0.745064	2.420331	-4.000000	2.345120	-0.934498
1461139749.256449935(3022)	0.734993	3.829530	-4.000000	0.746112	-0.918453
1461139749.256499927(3023)	0.738794	3.777351	-4.000000	-0.853632	-0.889564
1461139749.256549938(3024)	0.751395	2.282015	-4.000000	-2.453984	-0.889155
1461139749.256599974(3025)	0.745411	-0.086601	4.000000	-3.944864	-0.878197
1461139749.256649943(3026)	0.760772	-2.419411	4.000000	-2.345856	-0.879950
1461139749.256700061(3027)	0.747454	-3.831354	4.000000	-0.742080	-0.856878
1461139749.256749962(3028)	0.772807	-3.776772	4.000000	0.854752	-0.874686
1461139749.256799937(3029)	0.739781	-2.282056	4.000000	2.453952	-0.886814
1461139749.256850006(3030)	0.754934	0.088209	-4.000000	3.943840	-0.875070
1461139749.256899943(3031)	0.740311	2.419411	-4.000000	2.345856	-0.875521
1461139749.256949928(3032)	0.717399	3.829428	-4.000000	0.746336	-0.893716
1461139749.256999927(3033)	0.708396	3.777351	-4.000000	-0.853632	-0.883126
1461139749.257049919(3034)	0.737448	2.282799	-4.000000	-2.453376	-0.883070
1461139749.257100014(3035)	0.762170	-0.088611	4.000000	-3.943584	-0.906470
1461139749.257150053(3036)	0.733381	-2.423811	4.000000	-2.342336	-0.888671
1461139749.257199932(3037)	0.756170	-3.829486	4.000000	-0.746208	-0.883776
1461139749.257250177(3038)	0.756463	-3.773198	4.000000	0.861632	-0.878378
1461139749.257299940(3039)	0.711477	-2.281932	4.000000	2.454048	-0.906603
1461139749.257349990(3040)	0.704811	0.087405	-4.000000	3.944352	-0.876235
1461139749.257399961(3041)	0.679138	2.420131	-4.000000	2.345280	-0.889015
1461139749.257450107(3042)	0.689380	3.832018	-4.000000	0.740608	-0.872566
1461139749.257500015(3043)	0.659863	3.775894	-4.000000	-0.856448	-0.860306
1461139749.257549978(3044)	0.682738	2.280363	-4.000000	-2.455264	-0.877861
1461139749.257599966(3045)	0.702051	-0.086199	4.000000	-3.945120	-0.905971
1461139749.257649981(3046)	0.725403	-2.420931	4.000000	-2.344640	-0.910591
1461139749.257699997(3047)	0.753737	-3.830429	4.000000	-0.744128	-0.908690
1461139749.257750041(3048)	0.757503	-3.775462	4.000000	0.857280	-0.914459
1461139749.257799924(3049)	0.736534	-2.282593	4.000000	2.453536	-0.907690
1461139749.257849957(3050)	0.760066	0.085746	-4.000000	3.945408	-0.883180
1461139749.257900023(3051)	0.764284	2.422612	-4.000000	2.343296	-0.899641
1461139749.257949941(3052)	0.783118	3.829617	-4.000000	0.745920	-0.906810
1461139749.258000008(3053)	0.749444	3.776010	-4.000000	-0.856224	-0.873656
1461139749.258049938(3054)	0.742258	2.282015	-4.000000	-2.453984	-0.888698
1461139749.258100028(3055)	0.738644	-0.089314	4.000000	-3.943136	-0.907082
1461139749.258149975(3056)	0.724116	-2.420691	4.000000	-2.344832	-0.900369
1461139749.258200026(3057)	0.733432	-3.830848	4.000000	-0.743200	-0.884680
1461139749.258250161(3058)	0.753001	-3.773465	4.000000	0.861120	-0.877280
1461139749.258300118(3059)	0.741468	-2.274578	4.000000	2.459744	-0.871572
1461139749.258349983(3060)	0.731762	0.087053	-4.000000	3.944576	-0.860067
1461139749.258400028(3061)	0.718152	2.422812	-4.000000	2.343136	-0.820611
1461139749.258449987(3062)	0.728861	3.830284	-4.000000	0.744448	-0.834320
1461139749.258500130(3063)	0.713124	3.773982	-4.000000	-0.860128	-0.829777
1461139749.258549983(3064)	0.777150	2.280157	-4.000000	-2.455424	-0.819877
1461139749.258600000(3065)	0.769935	-0.087907	4.000000	-3.944032	-0.811227
1461139749.258649958(3066)	0.798566	-2.420011	4.000000	-2.345376	-0.782509
1461139749.258699969(3067)	0.773879	-3.830023	4.000000	-0.745024	-0.761189
